X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSSecto,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,ChArea,Ward,BIA
-79.6217639508804,43.6405414516979,91,298,BAYTNA Management Inc.,1 to 4,238160,Construction,Roofing Contractors,647-884-1010, , , , ,1600,Aimco Blvd,L4W 1V1, ,5,2022/07/25 00:00:00+00,Northeast EA (West),5, 
-79.6217639508804,43.6405414516979,92,302,Cora Wegman International Inc.,5 to 9,325610,Manufacturing,Soap and Cleaning Compound Manufacturing,905-268-0630,905-268-0633, ,sales@corawegman.com,www.corawegman.com,1600,Aimco Blvd,L4W 1V1, ,4,2022/07/25 00:00:00+00,Northeast EA (West),5, 
-79.6224181112598,43.6421019757474,93,304,J A Wilson Display Ltd.,100 to 299,337215,Manufacturing,"Showcase, Partition, Shelving and Locker Manufacturing",905-625-9200,905-625-3199, ,info@wilsondisplay.com,www.wilsondisplay.com,1645,Aimco Blvd,L4W 1H8, , ,2022/07/26 00:00:00+00,Northeast EA (West),5, 
-79.6214185444772,43.6430518515998,94,306,Trillium Window and Door Systems,N/A,417920,Wholesale,"Service Establishment Machinery, Equipment and Supplies Wholesaler-Distributors",905-238-9234,905-238-9579, ,Dean@justaluminum.ca,www.windows&doors.ca,1677,Aimco Blvd,L4W 1V1, , ,2022/07/26 00:00:00+00,Northeast EA (West),5, 
-79.6194626342541,43.6428677119991,95,307,Furlani's Food Corp./ Whytes Food Corp.,100 to 299,311520,Manufacturing,Ice Cream and Frozen Dessert Manufacturing,905-602-6102,905-602-9415, ,customerservice@furlanis.com,www.furlanis.com,1700,Aimco Blvd,L4W 1V1, , ,2017/05/30 00:00:00+00,Northeast EA (West),5, 
-79.6187660229352,43.6434972973897,96,309,Furlani's Food Corp./Whytes Food Corp.,N/A,311520,Manufacturing,Ice Cream and Frozen Dessert Manufacturing,905-602-6102,905-602-9415, , ,www.furlanis.com,1730,Aimco Blvd,L4W 1V1, , ,2022/08/22 00:00:00+00,Northeast EA (West),5, 
-79.6180824972442,43.6441166722242,97,310,Maritime Ontario,20 to 49,492110,Transportation,Couriers,905-602-0670,905-602-4696, , ,www.m-o.com,1740,Aimco Blvd,L4W 1V1, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, 
-79.6191088080073,43.645093755692,98,311,Crossdock Systems,50 to 99,488519,Transportation,Other Freight Transportation Arrangement,905-670-4937,905-670-9475,1-888-535-3999, ,www.crossdocksystems.com,1771,Aimco Blvd,L4W 1H7, , ,2022/07/26 00:00:00+00,Northeast EA (West),5, 
-79.605461853572,43.6870787525461,99,313,Park 'N Fly,20 to 49,485990,Transportation,Other Transit and Ground Passenger Transportation,905-677-9143,905-677-6558, ,bford@parknfly.ca,www.parknfly.ca,5815,Airport Rd,L4V 1C8, , ,2021/06/23 00:00:00+00,Northeast EA (East),5, 
-79.6037724757224,43.6875343070269,100,317,Hilton Toronto Airport Hotel and Suites,100 to 299,721111,Accommodation,Hotels,905-677-9900,905-678-5412, , ,www.toronto-apt.hilton.com,5875,Airport Rd,L4V 1N1, , ,2022/07/18 00:00:00+00,Northeast EA (East),5, 
-79.6540742046542,43.65917103182,101,340,Presidential Life,1 to 4,524210,Finance,Insurance Agencies and Brokerages,416-479-9365, , ,Presidentiallifecanada@gmail.com, ,1450,Meyerside Dr,L5T 2N5, ,500,2022/06/07 00:00:00+00,Northeast EA (West),5, 
-79.6260502112374,43.6385781012593,102,349,Elizabeth Fry Society / Our Place Peel,1 to 4,813310,Other Services,Social Advocacy Organizations,905-624-1755,905-624-4046, ,efry@efrypeelhalton.ca,www.efrypeelhalton.ca,5170,Dixie Rd,L4W 1E3, ,206,2022/05/25 00:00:00+00,Northeast EA (West),5, 
-79.6078517624426,43.6872066998587,103,358,F S M Management Group Inc.,5 to 9,488190,Transportation,Other Support Activities for Air Transportation,905-677-1020,905-677-1023, ,info@fsmgroup.ca,www.fsmgroup.ca,5915,Airport Rd,L4V 1T1, ,625,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6760703948595,43.6636223347552,104,380,Lowes Printing Inc.,5 to 9,323119,Manufacturing,Other Printing,905-670-6440,905-670-6449, , ,www.lowesprint.com,6805,Invader Cres,L5T 2K6, ,11 to 17,2022/06/22 00:00:00+00,Northeast EA (West),5, 
-79.6701505845759,43.6624490903099,105,383,Coltech Design Inc.,5 to 9,541330,Professional,Engineering Services,905-670-8158,905-670-0686, , , ,1180,Mid-Way Blvd,L5T 2B9, ,6,2021/05/07 00:00:00+00,Northeast EA (West),5, 
-79.6078517624426,43.6872066998587,106,386,Avin Distribution Canada,1 to 4,418410,Wholesale,Chemical (except Agricultural) and Allied Product Wholesaler-Distributors,905-405-0003,905-405-1580, , ,www.polyone.com,5915,Airport Rd,L4V 1T1, ,520,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.667497719408,43.6220053054423,107,401,Century 21 People's Choice,100 to 299,531212,Real Estate,Offices of Real Estate Brokers,905-366-8100,905-366-8101, ,century2124@gmail.com,www.century21peopleschoice.com,120,Matheson Blvd E,L4Z 1X1, ,103 & 104,2022/07/29 00:00:00+00,Gateway EA (East),5, 
-79.6105649169178,43.6879401343106,108,429,Schenker of Canada Ltd.,N/A,551114,Management,Head Offices,905-676-0676, ,1-888-461-3686,sales.canada@dbschenker.com,www.dbschenker.ca,5935,Airport Rd,L4V 1W5, ,10th Floor and 11th Floor units,2017/06/08 00:00:00+00,Northeast EA (East),5, 
-79.6673876771545,43.6648356446018,109,445,Canadian Glassman,1 to 4,327215,Manufacturing,Glass Product Manufacturing from Purchased Glass,437-221-1944, , ,Info@canadianglassman.com, ,1320,Mid-Way Blvd,L5T 2K4, ,21,2022/05/30 00:00:00+00,Northeast EA (West),5, 
-79.6101601280753,43.6867704002333,110,466,Teamsters Canada & Teamsters Joint Council No. 52,1 to 4,813930,Other Services,Labour Organizations,905-672-5959,905-672-1661,1-800-259-6345,info@teamsters52.org,www.teamsters.ca,5945,Airport Rd,L4V 1R9, ,252,2022/07/27 00:00:00+00,Northeast EA (East),5, 
-79.6426308074856,43.6542510621434,111,482,Traffic Ticket Defence,1 to 4,541190,Professional,Other Legal Services,905-565-5871, , ,ipstrafficticket@hotmail.com, ,1553,Shawson Dr,L4W 1T7, ,202,2021/05/06 00:00:00+00,Northeast EA (West),5, 
-79.6101601280753,43.6867704002333,112,498,M O L Logistics,5 to 9,488519,Transportation,Other Freight Transportation Arrangement,905-676-1760,905-676-1950, , ,www.mollogistics.com,5955,Airport Rd,L4V 1R9, ,115,2022/07/27 00:00:00+00,Northeast EA (East),5, 
-79.6101601280753,43.6867704002333,113,501,Travelway Group International Inc.,1 to 4,316990,Manufacturing,Other Leather and Allied Product Manufacturing,905-673-8946,905-673-8995, , ,www.travelwaygroup.com,5955,Airport Rd,L4V 1R9, ,130,2021/06/02 00:00:00+00,Northeast EA (East),5, 
-79.6101601280753,43.6867704002333,114,513,Wilmac Company,1 to 4,512240,Information,Sound Recording Studios,416-862-0123, ,1-800-836-1160, ,www.wilmacco.com,5955,Airport Rd,L4V 1R9, ,140,2021/05/10 00:00:00+00,Northeast EA (East),5, 
-79.6676645457193,43.6666949500608,115,536,Vertex Dental Arts Ltd.,1 to 4,339110,Manufacturing,Medical Equipment and Supplies Manufacturing,905-795-1251, , ,vertexdtlarts@gmail.com, ,1365,Mid-Way Blvd,L5T 2J5, ,36,2022/05/26 00:00:00+00,Northeast EA (West),5, 
-79.6676645457193,43.6666949500608,116,537,Banister Pipelines Ltd. Associates,5 to 9,237120,Construction,Oil and Gas Pipeline and Related Structures Construction,905-795-3399,905-795-3390, ,Info@banister.ca, ,1365,Mid-Way Blvd,L5T 2J5, ,27,2021/06/25 00:00:00+00,Northeast EA (West),5, 
-79.6101601280753,43.6867704002333,117,551,Emperex Corporation,5 to 9,333519,Manufacturing,Other Metalworking Machinery Manufacturing,905-677-6666, , ,sales@emperex.com,www.emperex.com,5955,Airport Rd,L4V 1R9, ,200,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6101601280753,43.6867704002333,118,557,Timken Canada LP,10 to 19,417230,Wholesale,"Industrial Machinery, Equipment and Supplies Wholesaler-Distributors",905-694-4900,905-694-9619, ,customerservicecanada@timken.com,www.timken.com,5955,Airport Rd,L4V 1R9, ,100,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.6199944895435,43.6897875451462,119,561,Orlando Corp.,100 to 299,237210,Construction,Land Subdivision,905-677-5480,905-677-2824, , ,www.orlandocorp.com,6205,Airport Rd,L4V 1E3,Bldg B,"B - 3rd floor, 401 & 5th floor",2019/09/23 00:00:00+00,Northeast EA (East),5, 
-79.6199944895435,43.6897875451462,120,570,Royal Bank of Canada,20 to 49,522111,Finance,Personal and Commercial Banking Industry,905-671-6262,905-671-6264,1-800-769-2511, ,www.royalbank.com,6205,Airport Rd,L4V 1E3,Bldg A,A - 100,2022/07/22 00:00:00+00,Northeast EA (East),5, 
-79.6751530278541,43.6730032182123,121,571,Floors @ Work,20 to 49,442210,Retail,Floor Covering Stores,905-795-0016,905-795-9178, ,info@floorsatwork.com,www.floorsatwork.com,6953,Davand Dr,L5T 1L5, , ,2021/07/22 00:00:00+00,Northeast EA (West),5, 
-79.6134214949518,43.6984721057535,122,572,Cortech,5 to 9,611690,Educational,All Other Schools and Instruction,416-252-7233, , ,info@cortech.com,www.cortechsafety.com,3397,American Dr,L4V 1T8, ,1,2022/07/18 00:00:00+00,Northeast EA (East),5, 
-79.6199944895435,43.6897875451462,123,587,Group Force Benefits Inc.,20 to 49,524112,Finance,"Direct Group Life, Health and Medical Insurance Carriers",905-238-6723, ,1-855-447-1215,info@groupforce.ca,www.groupforce.ca,6205,Airport Rd,L4V 1E1,Bldg A,A - 300,2022/07/18 00:00:00+00,Northeast EA (East),5, 
-79.6199944895435,43.6897875451462,124,593,New Era Cap Company,10 to 19,448150,Retail,Clothing Accessories Stores,416-240-9991,905-673-9002,1-866-263-5566,rick.baetz@neweracap.com,www.neweracap.com,6205,Airport Rd,L4V 1E3,Bldg A,A102,2022/07/18 00:00:00+00,Northeast EA (East),5, 
-79.6611611731496,43.6549322552308,125,595,Oasis Kitchen Countertop,1 to 4,337110,Manufacturing,Wood Kitchen Cabinet and Counter Top Manufacturing,647-989-8689, , , ,www.oasiskitchencountertop.com,1175,Meyerside Dr,L5T 1H3, ,7,2019/12/12 00:00:00+00,Northeast EA (West),5, 
-79.6715174600334,43.649400167944,126,602,Hi-Line Gift Ltd.,10 to 19,418990,Wholesale,All Other Wholesaler-Distributors,905-564-2815,905-564-2816,1-888-564-5678,info@hilinegift.com,www.hilinegift.com,6340,Kestrel Rd,L5T 1Z3, , ,2022/05/16 00:00:00+00,Northeast EA (West),5, 
-79.6199944895435,43.6897875451462,127,605,Gillespie-Munro Inc.,10 to 19,488519,Transportation,Other Freight Transportation Arrangement,905-362-5500,905-362-5515,1-800-501-7800,gmitoronto@gmunro.ca,www.gmunro.ca,6205,Airport Rd,L4V 1E3,Bldg B,B - 100,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6216782300616,43.6903145552598,128,606,De Maple Lounge Restaurant,50 to 99,722512,Accommodation,Limited-service eating places,905-678-1400,905-678-9478, , ,www.eastonsgroup.com,6257,Airport Rd,L4V 1E4, , ,2022/08/22 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,129,610,"Thompson, Ahern  Co. Ltd.",50 to 99,488519,Transportation,Other Freight Transportation Arrangement,905-677-3471,905-677-3464, ,taco@taco.ca,www.taco.ca,6299,Airport Rd,L4V 1N3, ,506,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,130,614,Minuteman Press International,1 to 4,551114,Management,Head Offices,905-677-6015, , ,kwittal@mpihq.com,www.minutemanpress.com,6299,Airport Rd,L4V 1N3, ,704,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,131,617,Sunbelt Logistics Group,20 to 49,488990,Transportation,Other Support Activities for Transportation,905-676-0660,905-676-9616,1-800-387-8358,info@sunbeltlogistics.com,www.sunbeltlogistics.com,6299,Airport Rd,L4V 1N3, ,402,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,132,618,J M R Personnel Services,20 to 49,561310,Administrative,Employment Placement Agencies and Executive Search Services,905-671-0480,905-671-4978, ,Recruit@jmrpersonnel.ca,www.jmrpersonnel.com,6299,Airport Rd,L4V 1N3, ,706,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,133,627,Construction Employers Coordinating Council of Ontario,1 to 4,238990,Construction,All Other Specialty Trade Contractors,905-677-6200,905-677-7634, ,cecco@bellnet.ca,www.cecco.org,6299,Airport Rd,L4V 1N3, ,303,2022/08/02 00:00:00+00,Northeast EA (East),5, 
-79.6415530059132,43.6445744678592,134,633,JL TILES,10 to 19,238340,Construction,Tile and Terrazzo Contractors,905-232-3158, , ,orders@jltile.ca,www.jltile.ca,5684,Ambler Dr,L4W 2K9, , ,2022/08/29 00:00:00+00,Northeast EA (West),5, 
-79.6230930262733,43.690807555124,135,637,C R S I R P - P A P C C/C R A S I - S A R C I,5 to 9,813310,Other Services,Social Advocacy Organizations,905-564-2550,905-564-2292,1-800-679-9696,info@crsirp-papcc.org,www.crsirp-papcc.com,6299,Airport Rd,L4V 1N3, ,100,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,136,639,Surety Association of Canada,1 to 4,813910,Other Services,Business Associations,905-677-1353, , ,surety@suretycanada.com,www.suretycanada.com,6299,Airport Rd,L4V 1N3, ,709,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,137,641,National Elevator & Escalator Association,1 to 4,813910,Other Services,Business Associations,905-678-9940,905-677-7634, ,neea@bellnet.ca, ,6299,Airport Rd,L4V 1N3, ,708,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6230930262733,43.690807555124,138,645,Golden Jet International Freight Forwarders Inc.,5 to 9,488519,Transportation,Other Freight Transportation Arrangement,905-676-3812,905-676-3818,1-888-676-3818,goldenjet@goldenjet.com,www.goldenjet.com,6299,Airport Rd,L4V 1N3, ,403,2022/08/23 00:00:00+00,Northeast EA (East),5, 
-79.6677567478981,43.6871321441138,139,649,Millenium Freightways,1 to 4,484110,Transportation,"General Freight Trucking, Local",905-795-8686,905-795-8687, ,info@milfred.ca,www.milleniumfreightways.ca,1981,Boylen Rd,L5S 1R9, ,11,2019/12/12 00:00:00+00,Northeast EA (West),5, 
-79.6230930262733,43.690807555124,140,656,Unifreight International Ltd.,10 to 19,488519,Transportation,Other Freight Transportation Arrangement,905-673-5575,905-673-6379, ,info@unifreight.ca,www.unifreight.ca,6299,Airport Rd,L4V 1N3, ,502,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.643186951934,43.6621645545711,141,658,ProVive Metal,20 to 49,238390,Construction,Other Building Finishing Contractors, , ,1-877-370-4672,info@provivegroup.com,www.provive.ca,6078,Netherhart Rd,L5T 1M6, ,24,2022/06/22 00:00:00+00,Northeast EA (West),5, 
-79.6248806743882,43.6915811371738,142,663,Quality Inn,20 to 49,721114,Accommodation,Motels,905-677-7331,905-677-1752, ,info@comfort-toairport.com,www.choicehotels.ca/cn568,6355,Airport Rd,L4V 1E4, , ,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6248806743882,43.6915811371738,143,664,Pizza Way,1 to 4,722512,Accommodation,Limited-service eating places,905-956-2340,905-956-2341, ,jey@pizzawayrestaurant.ca,www.jeypizzawayrestaurant.ca,6355,Airport Rd,L4V 1E4, , ,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6248806743882,43.6915811371738,144,665,Pearson's Pub Sports Bar,1 to 4,722511,Accommodation,Full-service restaurants, ,905-677-1752, ,zazis_place@hotmail.com, ,6355,Airport Rd,L4V 1E4, , ,2017/06/08 00:00:00+00,Northeast EA (East),5, 
-79.6248806743882,43.6915811371738,145,666,J & P Smoke & Gift Shop,1 to 4,445120,Retail,Convenience Stores,905-671-8119, , , , ,6355,Airport Rd,L4V 1E4, , ,2021/05/06 00:00:00+00,Northeast EA (East),5, 
-79.6271242038975,43.6935695373734,146,674,Richelieu Hardware Showroom,50 to 99,337110,Manufacturing,Wood Kitchen Cabinet and Counter Top Manufacturing,905-672-1500,905-672-3606,1-800-361-6000, ,www.richelieu.com,6425,Airport Rd,L4V 1E4, , ,2022/07/07 00:00:00+00,Northeast EA (East),5, 
-79.6274286267643,43.6931455998934,147,675,Zet's Drive Inn Restaurant,50 to 99,722511,Accommodation,Full-service restaurants,905-678-1114, , ,info@zets.ca,www.zets.ca,6445,Airport Rd,L4V 1E4, , ,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.6277936863629,43.693393261136,148,676,Nü,1 to 4,721111,Accommodation,Hotels,905-612-1119,905-676-1771, ,info@nuhoteltoronto.com,www.nuhoteltoronto.com,6465,Airport Rd,L4V 1E4, ,102,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6288661437845,43.6948082961186,149,678,Lafarge Shared Service Centre,300 to 499,522112,Finance,Corporate and Institutional Banking Industry,905-602-9205,905-629-5448, , ,www.lafargenorthamerica.com,6509,Airport Rd,L4V 1S7, , ,2017/06/08 00:00:00+00,Northeast EA (East),5, 
-79.6297687020664,43.6950459419384,150,679,C I B C,5 to 9,522111,Finance,Personal and Commercial Banking Industry,905-677-2212,905-677-9407, , ,www.cibc.com,6543,Airport Rd,L4V 1E4, , ,2022/07/06 00:00:00+00,Northeast EA (East),5, 
-79.6314498566821,43.6959745232807,151,680,New Veer Preet Service Centre \ Fuzim Restaurant,10 to 19,811111,Other Services,General Automotive Repair,905-673-1239,905-673-6756, ,service@veerpreet.com,www.veerpreet.com,6559,Airport Rd,L4V 1E5, , ,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.63411257571,43.6988743766336,152,700,Livingston International Inc.,500 to 999,488519,Transportation,Other Freight Transportation Arrangement,905-676-3700,905-676-0770, ,solutions@livingstonintl.com,www.livingstonintl.com,6725,Airport Rd,L4V 1V2, ,5th floor (Main),2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.684563841167,43.6611854340334,153,708,E T Construction,20 to 49,238110,Construction,Poured Concrete Foundation and Structure Contractors,905-565-0029,905-565-9529, ,info@,www.etconstruction.com,7050,Pacific Cir,L5T 2A7, ,A,2021/07/28 00:00:00+00,Northeast EA (West),5, 
-79.63411257571,43.6988743766336,154,711,Northwest Coffee Shop,1 to 4,722512,Accommodation,Limited-service eating places,905-672-1774, , , , ,6725,Airport Rd,L4V 1V2, , ,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6357921687523,43.6995702934562,155,713,Tim Hortons,50 to 99,722512,Accommodation,Limited-service eating places,905-678-6298,905-678-6298, , ,www.timhortons.ca,6767,Airport Rd,L4V 1E6, , ,2022/07/22 00:00:00+00,Northeast EA (East),5, 
-79.6491000275219,43.6379034510418,156,723,Certified Building Systems Inc.,20 to 49,238220,Construction,"Plumbing, Heating and Air-Conditioning Contractors",905-282-0728,905-282-0730, ,service@certifiedbuildingsystems.ca,www.certifiedbuildingsystems.ca,5650,Tomken Rd,L4W 4P1, ,11&12,2022/06/24 00:00:00+00,Northeast EA (West),5, 
-79.6383316008588,43.7035153554123,157,728,Surya,1 to 4,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,905-678-4874,905-678-4875, ,canada@surya.com,www.surya.com,6900,Airport Rd,L4V 1E8,Hall 1,103,2022/08/22 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,158,735,Distinctive Appliances Inc.,1 to 4,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,416-785-0800,905-565-0777,1-800-261-0799,kitchenlifestylecentre@distinctive-online.com,www.distinctive-online.com,6900,Airport Rd,L4V 1E8, ,206,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,159,741,Marcantonio Designs,1 to 4,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,905-660-3178,905-660-3857, ,info@marcantoniodesigns.com,www.marcantoniodesigns.com,6900,Airport Rd,L4V 1E8, ,201,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,160,743,Artage International,1 to 4,321999,Manufacturing,All Other Miscellaneous Wood Product Manufacturing,905-671-2887, , , ,www.artageinternational.com,6900,Airport Rd,L4V 1E8, ,114,2018/12/26 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,161,751,Nana Wall Systems Inc.,1 to 4,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,416-388-1445,647-438-5331,1-800-873-5673,info@nanawall.com,www.nanawall.com,6900,Airport Rd,L4V 1E8, ,202B,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,162,770,J Studio,10 to 19,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,647-479-6940, ,1-888-655-6552,Info@jstudiofurniture.com,www.janelockhart.com,6900,Airport Rd,L4V 1E8, ,106,2018/12/30 00:00:00+00,Northeast EA (East),5, 
-79.6383316008588,43.7035153554123,163,789,Canadel Furniture,1 to 4,414390,Wholesale,Other Home Furnishings Wholesaler-Distributors,905-672-8787,905-672-7862, ,canadelshowroom@gmail.com,www.canadel.ca,6900,Airport Rd,L4V 1E8,Hall 1,102,2019/12/12 00:00:00+00,Northeast EA (East),5, 
-79.6595714511568,43.6508678033135,164,810,Cantech Machine & Tool Co.,5 to 9,332710,Manufacturing,Machine Shops,905-696-0712,905-696-0716, ,cantech@on.aibn.com, ,1107,Westport Cres,L5T 1E8, ,D,2022/05/20 00:00:00+00,Northeast EA (West),5, 
-79.6501412195725,43.658193032961,165,811,Drafting Clinic Canada Ltd. The,20 to 49,417930,Wholesale,"Professional Machinery, Equipment and Supplies Wholesaler-Distributors",905-564-1300,905-564-4949,1-800-567-3222,manager@dccltd.ca,www.dccltd.ca,1500,Trinity Dr,L5T 1L6, , ,2021/06/14 00:00:00+00,Northeast EA (West),5, 
